pid,psr,trg,loc,yds,comp,succ,spk,dfb
663798,SB-1100,JM-1550,SL,0,0,0,0,JB-8800
663799,SB-1100,RC-2300,DR,0,0,0,0,
663800,DB-3800,CS-3400,SL,-3,1,0,0,
663802,DB-3800,BW-0700,SR,21,1,1,0,
663803,DB-3800,WS-0925,SL,0,0,0,0,
663805,DB-3800,WS-0925,DR,0,0,0,0,
663807,SB-1100,ZE-0100,SM,6,1,1,0,
663808,SB-1100,BC-0700,SL,8,1,1,0,
663810,SB-1100,ZE-0100,SR,0,0,0,0,DS-5137
663811,SB-1100,RC-2300,SM,14,1,1,0,
663812,SB-1100,ZE-0100,SM,12,1,1,0,
663814,SB-1100,JH-5750,SM,18,1,1,0,
663815,SB-1100,RC-2300,SR,0,0,0,0,
663816,DB-3800,BC-2325,DM,0,0,0,0,WT-0200
663818,DB-3800,WS-0925,SR,21,1,1,0,
663821,DB-3800,BC-2325,DL,25,1,1,0,
663823,DB-3800,BW-0700,SL,6,1,1,0,
663826,SB-1100,RM-1200,SR,4,1,1,0,
663829,SB-1100,RM-1200,SL,13,1,1,0,
663832,SB-1100,DS-3300,SL,10,1,1,0,
663836,SB-1100,RM-1200,SL,6,1,0,0,
663837,SB-1100,MA-1400,DR,0,0,0,0,
663838,DB-3800,BW-0700,SL,0,0,0,0,
663839,DB-3800,MI-0100,SL,4,1,0,0,
663840,DB-3800,BC-2325,DR,0,0,0,0,EB-1100
663842,SB-1100,ZE-0100,SR,13,1,1,0,
663845,SB-1100,JH-5750,SL,41,1,1,0,
663850,DB-3800,MC-2400,SL,0,0,0,0,
663855,SB-1100,ZE-0100,DR,21,1,1,0,
663856,SB-1100,DM-4300,SR,-2,1,0,0,
663858,SB-1100,NA-0050,SR,5,1,0,0,
663860,SB-1100,RC-2300,DL,0,0,0,0,KL-0600
663863,DB-3800,BC-2325,SR,0,0,0,0,
663864,DB-3800,WS-0925,DL,22,1,1,0,
663867,DB-3800,CS-3400,SR,-5,1,0,0,
663869,SB-1100,ZE-0100,DM,0,0,0,0,
663870,SB-1100,DM-4300,SR,6,1,1,0,
663872,SB-1100,DS-3300,SR,0,0,0,0,
663874,DB-3800,MC-2400,SM,11,1,1,0,
663876,SB-1100,JM-1550,SL,18,1,1,0,
663877,SB-1100,JM-1550,SR,7,1,1,0,
663878,SB-1100,RC-2300,DL,0,0,0,0,
663879,SB-1100,RC-2300,SL,0,0,0,0,
663880,SB-1100,JH-5750,DL,0,0,0,0,
663886,DB-3800,WS-0925,SR,0,0,0,0,NC-0100
663887,DB-3800,BC-2325,DL,46,1,1,0,
663890,DB-3800,MC-2400,SR,17,1,1,0,
663891,DB-3800,MI-0100,SR,0,0,0,0,
663892,DB-3800,WS-0925,SL,7,1,1,0,
663893,DB-3800,WS-0925,SR,0,0,0,0,
663896,SB-1100,DM-4300,SR,5,1,1,0,
663899,SB-1100,JH-5750,SR,0,1,0,0,
663900,SB-1100,JM-1550,SR,9,1,1,0,
663904,SB-1100,JH-5750,SL,19,1,1,0,
663909,SB-1100,BC-0700,SR,13,1,1,0,
663913,DB-3800,MC-2400,SL,8,1,1,0,
663915,DB-3800,MH-3300,SR,7,1,1,0,
663916,DB-3800,MC-2400,SR,0,0,0,0,BM-0600
663917,DB-3800,CS-3400,DR,0,0,0,0,
663920,SB-1100,DM-4300,SR,5,1,1,0,
663922,SB-1100,BC-0700,SR,23,1,1,0,
663925,SB-1100,JM-1550,SL,4,1,0,0,
663930,DB-3800,JH-4070,SM,0,0,0,0,DR-3700
663931,DB-3800,BC-2325,DL,0,0,0,0,JH-3675
663935,SB-1100,DM-4300,DL,0,0,0,0,DE-0600
663936,SB-1100,DM-4300,SL,2,1,0,0,
663940,SB-1100,JM-1550,SL,6,1,1,0,
663944,DB-3800,BW-0700,SL,9,1,1,0,
663945,DB-3800,WS-0925,DL,59,1,1,0,
663946,DB-3800,MH-3300,SR,-3,1,0,0,
663947,SB-1100,RC-2300,SM,11,1,1,0,
663949,SB-1100,DM-4300,SR,13,1,1,0,
663951,SB-1100,JM-1550,SL,0,0,0,0,
663956,SB-1100,ZE-0100,SL,8,1,0,0,
663959,DB-3800,MI-0100,SM,13,1,1,0,
663960,DB-3800,BC-1850,SL,0,0,0,0,
663965,DB-3800,BC-2325,SL,14,1,1,0,
663966,DB-3800,CS-3400,SL,0,1,0,0,
663967,DB-3800,WS-0925,SR,0,0,0,0,
663968,DB-3800,WS-0925,SR,12,1,1,0,
663969,DB-3800,BC-2325,SL,8,1,1,0,
663973,DB-3800,WS-0925,DL,20,1,1,0,
663974,DB-3800,KR-1050,SR,1,1,0,0,
663975,DB-3800,KR-1050,SR,1,1,0,0,
663976,DB-3800,BW-0700,SL,0,0,0,0,
663977,DB-3800,BC-2325,SR,14,1,1,0,
663981,JF-1900,KJ-1400,SM,0,0,0,0,
663984,JM-2900,DJ-1850,SL,-1,1,0,0,
663986,JM-2900,TB-1060,SR,0,0,0,0,
663988,JF-1900,KA-0400,SR,9,1,1,0,
663989,JF-1900,KA-0400,SL,16,1,1,0,
663991,JF-1900,KA-0400,SR,0,0,0,0,
663992,JF-1900,JR-3270,SR,6,1,1,0,
663993,JF-1900,JR-3270,SR,18,1,1,0,
663994,JF-1900,KJ-1400,SR,0,0,0,0,BM-2850
663998,JM-2900,TG-0025,SL,6,1,1,0,
664000,JM-2900,DJ-1850,SR,27,1,1,0,
664002,JM-2900,AH-1900,SR,0,0,0,0,LW-0700
664003,JM-2900,TB-1060,DR,17,1,1,0,
664004,JM-2900,AH-1900,SR,4,1,1,0,
664009,JF-1900,MW-2450,SR,0,1,0,0,
664011,JF-1900,KA-0400,DR,48,1,1,0,
664012,JF-1900,KA-0400,DL,0,0,0,0,
664014,JF-1900,KJ-1400,SR,8,1,1,0,
664019,JM-2900,TB-1060,DR,0,0,0,0,
664020,JM-2900,TB-1060,SM,0,0,0,0,
664023,JF-1900,JF-2800,SL,4,1,0,0,
664024,JF-1900,MB-4050,SM,0,0,0,0,
664028,JM-2900,IC-0300,SL,16,1,1,0,
664031,JM-2900,BH-0800,SR,5,1,0,0,
664032,JM-2900,TG-0025,DL,0,0,0,0,
664034,JF-1900,JF-2800,SR,10,1,1,0,
664036,JF-1900,CG-1060,DL,0,0,0,0,JH-0100
664037,JF-1900,KJ-1400,SL,8,1,0,0,
664039,JM-2900,AH-1900,SL,7,1,1,0,
664040,JM-2900,GB-0200,DL,35,1,1,0,
664041,JM-2900,DJ-1850,SL,4,1,1,0,
664042,JM-2900,AH-1900,SR,0,0,0,0,
664047,JF-1900,DW-0675,SR,1,1,0,0,
664048,JF-1900,KA-0400,SL,5,1,1,0,
664051,JF-1900,NB-0450,SL,5,1,0,0,
664052,JF-1900,KA-0400,SL,0,0,0,0,
664054,JM-2900,DJ-1850,SR,2,1,0,0,
664055,JM-2900,TB-1060,DL,0,0,0,0,KL-0800
664057,JM-2900,AH-1900,SM,22,1,1,0,
664058,JM-2900,TB-1060,DL,0,0,0,0,
664059,JM-2900,GB-0200,SL,6,1,1,0,
664060,JM-2900,GB-0200,SM,15,1,1,0,
664063,JM-2900,GB-0200,SM,0,0,0,0,
664064,JM-2900,AH-1900,SR,7,1,1,0,
664066,JM-2900,DJ-1850,SR,9,1,0,0,
664067,JM-2900,GB-0200,SM,9,1,0,0,
664071,JF-1900,NB-0450,SM,11,1,1,0,
664072,JF-1900,NB-0450,SM,11,1,1,0,
664073,JF-1900,DW-0675,SR,0,0,0,0,DW-2600
664076,JF-1900,KJ-1400,SL,15,1,1,0,
664077,JF-1900,JF-2800,SL,3,1,1,0,
664083,JM-2900,DJ-1850,SR,14,1,1,0,
664084,JM-2900,BH-0800,SR,0,0,0,0,
664085,JM-2900,TB-1060,SM,9,1,1,0,
664086,JM-2900,TG-0025,SR,9,1,1,0,
664089,JM-2900,GB-0200,SR,15,1,1,0,
664090,JM-2900,AH-1900,SL,4,1,1,0,
664092,JM-2900,AH-1900,SR,2,1,0,0,
664094,JM-2900,DJ-1850,SL,0,0,0,0,
664101,JF-1900,CG-1060,SL,0,0,0,0,NO-0300
664104,JM-2900,TG-0025,DM,56,1,1,0,
664106,JM-2900,BH-0800,SM,0,0,0,0,KA-1000
664107,JM-2900,GB-0200,DR,18,1,1,0,
664111,JF-1900,MB-4050,SR,0,1,0,0,
664112,JF-1900,KA-0400,DL,0,0,0,0,
664115,JM-2900,TB-1060,SR,10,1,1,0,
664116,JM-2900,TB-1060,DL,0,0,0,0,
664117,JM-2900,GB-0200,SL,0,0,0,0,
664125,JF-1900,KJ-1400,SL,0,0,0,0,
664130,JM-2900,GB-0200,SR,22,1,1,0,
664132,JM-2900,RH-3000,SM,6,1,1,0,
664133,JM-2900,AH-1900,SL,3,1,0,0,
664137,JM-2900,IC-0300,SL,22,1,1,0,
664141,JF-1900,JF-2800,SL,0,0,0,0,
664142,JF-1900,MB-4050,SR,0,0,0,0,
664146,JF-1900,JF-2800,SR,32,1,1,0,
664149,JF-1900,KA-0400,SR,0,0,0,0,
664152,JM-2900,DJ-1850,SR,0,0,0,0,
664153,JM-2900,TB-1060,DL,25,1,1,0,
664155,JM-2900,TB-1060,DR,20,1,1,0,
664158,JF-1900,JA-1025,SL,0,0,0,0,
664159,JF-1900,MB-4050,SR,0,0,0,0,
664163,JM-2900,GB-0200,SM,19,1,1,0,
664164,JM-2900,TB-1060,SL,2,1,0,0,
664165,JM-2900,JD-2600,SM,7,1,1,0,
664167,JM-2900,TG-0025,SL,4,1,1,0,
664175,NF-0250,KB-1900,SR,0,0,0,0,
664176,NF-0250,JC-4300,SM,0,0,0,0,MH-4000
664179,AR-1300,TM-3150,DL,0,0,0,0,
664182,AR-1300,RC-1500,SL,0,0,0,0,
664184,AR-1300,TM-3150,SM,31,1,1,0,
664189,NF-0250,BQ-0050,SL,10,1,1,0,
664190,NF-0250,KB-1900,DM,0,0,0,0,
664192,NF-0250,BC-3070,DM,17,1,1,0,
664196,NF-0250,KB-1900,SM,0,0,0,0,
664199,AR-1300,JS-6200,SL,19,1,1,0,
664200,AR-1300,RC-1500,SR,0,0,0,0,
664203,AR-1300,TM-3150,SR,6,1,1,0,
664205,AR-1300,RR-1050,SR,0,0,0,0,MB-0650
664207,NF-0250,SB-0070,DR,0,0,0,0,
664208,NF-0250,KB-1900,SM,0,0,0,0,
664209,AR-1300,RR-1050,SR,4,1,1,0,
664211,AR-1300,RR-1050,SL,2,1,0,0,
664215,NF-0250,JC-4300,SR,0,0,0,0,
664216,NF-0250,JC-4300,SL,0,0,0,0,
664221,NF-0250,TA-1050,SR,1,1,0,0,
664222,NF-0250,TA-1050,DL,0,0,0,0,SS-1300
664237,NF-0250,TA-1050,SM,5,1,1,0,
664241,AR-1300,RC-1500,DL,0,0,0,0,
664242,AR-1300,TM-3150,SM,11,1,1,0,
664243,AR-1300,JS-6200,SM,7,1,1,0,
664246,AR-1300,RC-1500,SR,10,1,1,0,
664247,AR-1300,JJ-4200,SR,0,0,0,0,
664250,NF-0250,SB-0070,SR,5,1,1,0,
664253,NF-0250,SB-0070,SR,0,1,0,0,
664254,NF-0250,BQ-0050,DL,0,0,0,0,SS-1300
664259,AR-1300,RC-1500,SL,7,1,1,0,
664260,AR-1300,RR-1050,SM,12,1,1,0,
664262,AR-1300,JS-6200,SR,0,0,0,0,
664265,AR-1300,RR-1050,SR,5,1,1,0,
664268,AR-1300,JJ-4200,DM,65,1,1,0,
664271,NF-0250,LK-0200,SR,12,1,1,0,
664273,NF-0250,LK-0200,SR,4,1,0,0,
664274,NF-0250,JC-4300,SR,0,0,0,0,
664277,AR-1300,RC-1500,SR,6,1,1,0,
664279,AR-1300,JS-6200,SR,0,0,0,0,
664284,JH-3230,CD-0950,DM,20,1,1,0,
664287,NF-0250,,NL,0,0,0,0,
664290,AR-1300,JK-2200,SM,0,0,0,0,NF-0100
664296,NF-0250,SB-0070,SR,0,0,0,0,
664300,AR-1300,JJ-4200,SR,12,1,1,0,
664302,AR-1300,EL-0010,SM,8,1,1,0,
664303,AR-1300,RR-1050,SM,0,0,0,0,
664304,AR-1300,RR-1050,SM,4,1,0,0,
664312,NF-0250,LK-0200,SM,0,0,0,0,JT-1650
664313,AR-1300,JS-6200,SR,3,1,0,0,
664315,AR-1300,JS-6200,SM,0,0,0,0,MB-0650
664320,NF-0250,BQ-0050,SL,0,0,0,0,SS-1300
664321,NF-0250,JC-4300,SR,8,1,1,0,
664322,NF-0250,JC-4300,DR,0,0,0,0,
664324,NF-0250,BC-3070,SM,11,1,0,0,
664328,AR-1300,RR-1050,SM,18,1,1,0,
664332,AR-1300,TM-3150,SR,11,1,0,0,
664336,NF-0250,SB-0070,DL,68,1,1,0,
664337,NF-0250,,NL,0,0,0,1,
664338,NF-0250,TA-1050,SM,0,0,0,0,
664339,NF-0250,TA-1050,SR,0,0,0,0,
664343,MM-0912,BS-0650,SR,12,1,1,0,
664346,MM-0912,AA-1350,SL,15,1,1,0,
664352,TT-0500,CC-2100,SR,0,0,0,0,
664354,TT-0500,PH-0400,SR,0,0,0,0,
664359,MM-0912,HD-0300,SM,0,0,0,0,SG-0650
664360,MM-0912,CS-3900,SR,1,1,0,0,
664361,MM-0912,JH-6400,SL,0,0,0,0,SG-0650
664364,TT-0500,CC-2100,DL,0,0,0,0,
664366,TT-0500,PH-0400,SL,0,0,0,0,
664370,MM-0912,HD-0300,SR,6,1,1,0,
664371,MM-0912,KW-2550,DL,0,0,0,0,SG-0650
664374,MM-0912,KW-2550,SR,17,1,1,0,
664376,MM-0912,JH-6400,SM,14,1,1,0,
664377,MM-0912,BS-0650,SR,8,1,1,0,
664379,MM-0912,AF-0200,SL,0,0,0,0,
664380,MM-0912,DW-0500,SL,5,1,0,0,
664389,MM-0912,KW-2550,SR,7,1,0,0,
664390,MM-0912,AA-1350,SR,23,1,1,0,
664396,TT-0500,MG-1050,SL,14,1,1,0,
664401,MM-0912,KW-2550,SR,5,1,1,0,
664402,MM-0912,AA-1350,SL,0,0,0,0,
664403,MM-0912,JH-6400,SL,3,1,0,0,
664407,TT-0500,CH-3350,SR,4,1,1,0,
664409,TT-0500,RW-4050,SR,6,1,1,0,
664410,TT-0500,CC-2100,SM,7,1,1,0,
664411,TT-0500,PH-0400,DL,0,0,0,0,
664412,TT-0500,AD-1300,SR,5,1,0,0,
664413,TT-0500,RW-4050,SR,0,0,0,0,
664415,MM-0912,JH-6400,SR,9,1,1,0,
664420,TT-0500,MG-1050,SL,10,1,1,0,
664423,TT-0500,AD-1300,SM,6,1,0,0,
664425,MM-0912,DW-0500,SR,0,0,0,0,NB-0500
664427,MM-0912,DW-0500,SR,0,0,0,0,
664429,MM-0912,BS-0650,SR,3,1,0,0,
664431,MM-0912,HD-0300,SL,11,1,1,0,
664433,MM-0912,DW-0500,SL,16,1,1,0,
664440,TT-0500,AD-1300,SM,9,1,1,0,
664455,MM-0912,JH-6400,SL,12,1,1,0,
664457,MM-0912,DW-0500,SL,13,1,1,0,
664460,MM-0912,CS-3900,SR,0,0,0,0,
664461,MM-0912,AA-1350,SR,7,1,1,0,
664462,MM-0912,KW-2550,SL,0,0,0,0,
664466,TT-0500,PH-0400,SL,0,0,0,0,
664471,TT-0500,CH-3350,DR,46,1,1,0,
664473,CH-3350,TT-0500,SL,4,1,1,0,
664474,TT-0500,CH-3350,SR,2,1,1,0,
664477,MM-0912,JH-6400,DM,0,0,0,0,
664481,MM-0912,DM-1200,SR,-2,1,0,0,
664482,MM-0912,DW-0500,SR,2,1,0,0,
664488,MM-0912,KW-2550,DL,0,0,0,0,
664495,MS-4100,GT-0100,SR,0,0,0,0,
664496,MS-4100,TW-3900,SL,0,0,0,0,
664499,CP-0500,LF-0200,SL,0,0,0,0,
664503,MS-4100,CJ-1100,SR,9,1,1,0,
664504,MS-4100,AA-0025,SM,9,1,1,0,
664507,MS-4100,CJ-1100,SR,18,1,1,0,
664510,CP-0500,LF-0200,SM,12,1,1,0,
664515,MS-4100,CJ-1100,SM,13,1,1,0,
664517,MS-4100,MB-5175,SL,6,1,1,0,
664519,MS-4100,CF-1550,DM,48,1,1,0,
664520,MS-4100,TR-0370,SM,6,1,1,0,
664525,CP-0500,DF-0550,SM,11,1,1,0,
664527,CP-0500,DF-0550,SM,14,1,1,0,
664530,MS-4100,GT-0100,DL,0,0,0,0,
664531,MS-4100,GT-0100,SL,8,1,1,0,
664532,MS-4100,CJ-1100,SL,4,1,1,0,
664533,MS-4100,BP-0600,SR,9,1,1,0,
664535,MS-4100,GT-0100,SM,7,1,1,0,
664536,MS-4100,TR-0370,SL,-5,1,0,0,
664537,MS-4100,AA-0025,SL,0,0,0,0,
664542,MS-4100,LM-1500,SR,9,1,1,0,
664543,MS-4100,GT-0100,SL,0,0,0,0,JP-4100
664546,MS-4100,,NL,0,0,0,0,
664548,MS-4100,ZZ-0100,SR,7,1,1,0,
664551,MS-4100,GT-0100,DL,0,0,0,0,
664554,CP-0500,JB-6950,DR,49,1,1,0,
664560,MS-4100,ZZ-0100,SR,0,0,0,0,
664562,MS-4100,TR-0370,SM,0,0,0,0,
664563,MS-4100,GT-0100,SM,6,1,0,0,
664564,CP-0500,LF-0200,DR,0,0,0,0,DS-2250
664565,CP-0500,JB-6950,SR,4,1,0,0,
664566,CP-0500,JB-6950,DM,18,1,1,0,
664569,MS-4100,TR-0370,SL,5,1,1,0,
664570,MS-4100,TR-0370,SM,20,1,1,0,
664571,MS-4100,TR-0370,SM,0,1,0,0,
664572,MS-4100,TR-0370,SR,-1,1,0,0,
664573,MS-4100,GT-0100,SL,0,0,0,0,
664577,CP-0500,JG-3700,SM,0,0,0,0,
664580,CP-0500,MF-0950,SM,15,1,0,0,
664583,MS-4100,GT-0100,SL,10,1,1,0,
664586,MS-4100,GT-0100,SL,0,0,0,0,KM-1950
664587,MS-4100,CJ-1100,DR,0,0,0,0,
664591,CP-0500,JB-6950,SR,2,1,0,0,
664593,CP-0500,LF-0200,DM,26,1,1,0,
664594,CP-0500,LF-0200,SR,2,1,1,0,
664599,DO-0300,CJ-1100,DM,23,1,1,0,
664600,DO-0300,GT-0100,SM,0,0,0,0,
664601,DO-0300,GT-0100,SR,4,1,0,0,
664603,DO-0300,GT-0100,DM,21,1,1,0,
664604,DO-0300,TW-3900,SR,1,1,0,0,
664606,DO-0300,LM-1500,SL,-2,1,0,0,
664607,DO-0300,GT-0100,SR,0,0,0,0,AO-0370
664610,CP-0500,LF-0200,SR,8,1,1,0,
664613,DO-0300,LM-1500,SR,0,0,0,0,
664614,DO-0300,BP-0600,SR,13,1,1,0,
664615,DO-0300,GT-0100,SL,11,1,1,0,
664616,DO-0300,LM-1500,DR,22,1,1,0,
664617,DO-0300,CJ-1100,SR,0,0,0,0,
664618,DO-0300,LM-1500,SM,14,1,1,0,
664619,DO-0300,LM-1500,SR,0,0,0,0,
664620,DO-0300,TR-0370,DR,0,0,0,0,
664621,DO-0300,GT-0100,SL,0,0,0,0,
664624,DS-3800,LF-0200,SM,10,1,1,0,
664629,DO-0300,TR-0370,SL,11,1,1,0,
664630,DO-0300,CF-1550,DL,0,0,0,0,
664631,DO-0300,CF-1550,SL,0,0,0,0,
664632,DO-0300,TJ-2350,DM,0,0,0,0,
664635,DS-3800,MF-0950,DL,0,0,0,0,
664636,DS-3800,ST-0250,SL,0,0,0,0,
664638,DO-0300,BP-0600,SL,0,0,0,0,
664639,DO-0300,BP-0600,SL,7,1,1,0,
664640,DO-0300,BP-0600,SM,0,0,0,0,TJ-0950
664643,DS-3800,MF-0950,DL,0,0,0,0,
664646,DO-0300,TR-0370,SR,3,1,0,0,
664647,DO-0300,TW-3900,SR,8,1,1,0,
664648,DO-0300,CF-1550,SR,8,1,1,0,
664649,DO-0300,TR-0370,SM,0,0,0,0,
664650,DO-0300,TR-0370,SR,5,1,1,0,
664651,DO-0300,GT-0100,SM,7,1,1,0,
664652,DO-0300,TJ-2350,SL,0,0,0,0,
664653,DO-0300,TW-3900,SR,3,1,1,0,
664654,DO-0300,TR-0370,SM,9,1,1,0,
664655,DO-0300,GT-0100,SL,0,0,0,0,
664657,DO-0300,TW-3900,SM,0,0,0,0,
664659,DO-0300,,NL,0,0,0,0,
664660,DO-0300,TJ-2350,SL,11,1,1,0,
664661,DO-0300,LM-1500,SR,-1,1,0,0,
664662,DO-0300,LM-1500,SL,13,1,1,0,
664670,BW-0850,DS-4750,DR,0,0,0,0,
664671,BW-0850,TW-2270,DL,0,0,0,0,
664673,TB-2300,JE-0100,SM,21,1,1,0,
664674,TB-2300,DL-1700,SL,0,0,0,0,
664675,TB-2300,DL-1700,SL,0,0,0,0,SL-0500
664682,TB-2300,DL-1700,SL,14,1,1,0,
664685,TB-2300,DA-0900,SM,2,1,0,0,
664688,BW-0850,JR-0250,SM,5,1,1,0,
664695,BW-0850,CB-1130,SL,6,1,1,0,
664698,BW-0850,LW-1150,SL,0,0,0,0,DM-1300
664699,BW-0850,CB-1130,SM,6,1,0,0,
664709,BW-0850,DM-1600,SL,6,1,1,0,
664710,BW-0850,CB-1130,SR,0,0,0,0,
664712,TB-2300,RG-2200,SR,6,1,1,0,
664716,TB-2300,KM-0450,SM,7,1,0,0,
664720,BW-0850,LW-1150,SL,-3,1,0,0,
664722,BW-0850,DM-1600,SR,12,1,0,0,
664725,TB-2300,JE-0100,SL,16,1,1,0,
664726,TB-2300,DL-1700,SL,7,1,1,0,
664727,TB-2300,DA-0900,SL,4,1,1,0,
664728,TB-2300,DL-1700,SR,0,0,0,0,
664729,TB-2300,DL-1700,SR,9,1,1,0,
664734,BW-0850,DM-1600,SM,4,1,1,0,
664736,BW-0850,TW-2270,DM,0,0,0,0,CJ-2050
664739,TB-2300,DA-0900,SL,0,0,0,0,CW-1850
664740,TB-2300,RG-2200,SR,0,0,0,0,
664742,BW-0850,CB-1130,SM,0,0,0,0,
664747,TB-2300,JE-0100,SM,24,1,1,0,
664748,TB-2300,MS-2100,DR,0,0,0,0,
664754,TB-2300,RG-2200,SL,33,1,1,0,
664756,TB-2300,DL-1700,SR,7,1,1,0,
664759,TB-2300,RG-2200,SM,18,1,1,0,
664762,TB-2300,DL-1700,SR,10,1,1,0,
664768,BW-0850,TW-2270,SM,0,0,0,0,MB-5250
664772,BW-0850,JW-6000,SM,16,1,1,0,
664773,BW-0850,JR-0250,SR,10,1,1,0,
664775,BW-0850,JR-0250,SR,-3,1,0,0,
664776,BW-0850,DS-4750,SL,13,1,1,0,
664780,BW-0850,JW-6000,SL,2,1,0,0,
664783,TB-2300,DL-1700,SL,6,1,1,0,
664785,TB-2300,KM-0450,DM,16,1,1,0,
664787,TB-2300,DL-1700,SR,7,1,0,0,
664788,TB-2300,JE-0100,DL,59,1,1,0,
664792,BW-0850,DM-1600,SM,6,1,0,0,
664793,BW-0850,TW-2270,DM,17,1,1,0,
664795,BW-0850,JW-6000,SM,6,1,0,0,
664796,TB-2300,DL-1700,SR,-1,1,0,0,
664797,TB-2300,JE-0100,SL,0,0,0,0,CW-1850
664798,TB-2300,RG-2200,SM,10,1,0,0,
664800,BW-0850,TW-2270,SR,13,1,1,0,
664802,BW-0850,CB-1130,SL,7,1,0,0,
664803,BW-0850,JW-6000,SR,6,1,0,0,
664805,BW-0850,JR-0250,SL,1,1,0,0,
664806,BW-0850,VM-0225,DR,0,0,0,0,
664814,BW-0850,DM-1600,SL,9,1,1,0,
664815,BW-0850,DM-1600,SM,4,1,1,0,
664816,BW-0850,DM-1600,SR,10,1,1,0,
664817,BW-0850,CB-1130,DR,21,1,1,0,
664818,BW-0850,JW-6000,SR,3,1,0,0,
664819,BW-0850,DM-1600,SL,4,1,0,0,
664820,BW-0850,DM-1600,SL,7,1,1,0,
664822,BW-0850,GE-0250,SR,0,0,0,0,PC-0300
664824,BW-0850,JW-6000,SM,0,0,0,0,
664825,BW-0850,DM-1600,SR,0,0,0,0,RN-1100
664826,BW-0850,GE-0250,SR,0,0,0,0,
664827,BW-0850,TW-2270,SL,0,0,0,0,
664831,DC-0725,MC-2900,SM,0,0,0,0,
664833,DC-0725,AC-2350,SL,13,1,1,0,
664836,DC-0725,LM-1850,SM,4,1,0,0,
664837,DC-0725,LM-1850,SR,0,1,0,0,
664839,PM-0200,OD-0100,SM,0,0,0,0,
664840,PM-0200,ES-0200,SR,-2,1,0,0,
664847,DC-0725,RH-1600,DL,0,0,0,0,DT-1950
664848,DC-0725,MC-2900,DM,25,1,1,0,
664850,DC-0725,MR-0500,SL,9,1,1,0,
664857,PM-0200,ES-0200,DR,45,1,1,0,
664859,PM-0200,OD-0100,SM,0,0,0,0,
664860,PM-0200,JN-1900,SL,11,1,1,0,
664862,PM-0200,ES-0200,SL,5,1,1,0,
664863,PM-0200,OD-0100,SM,0,0,0,0,JT-3800
664866,DC-0725,LM-1850,SL,14,1,1,0,
664869,DC-0725,AC-2350,SM,21,1,1,0,
664871,DC-0725,CW-0225,DR,33,1,1,0,
664873,DC-0725,MR-0500,SR,3,1,1,0,
664878,PM-0200,DT-0900,SR,8,1,1,0,
664879,PM-0200,JT-2450,SR,16,1,1,0,
664880,PM-0200,ES-0200,DR,0,0,0,0,
664881,PM-0200,ES-0200,SL,3,1,0,0,
664882,PM-0200,DT-0900,SL,0,0,0,0,
664884,DC-0725,MR-0500,SL,3,1,0,0,
664885,DC-0725,MR-0500,SL,10,1,1,0,
664888,DC-0725,LM-1850,SM,0,0,0,0,
664891,PM-0200,ES-0200,SM,9,1,1,0,
664893,PM-0200,ES-0200,SL,13,1,1,0,
664894,PM-0200,BF-0950,SL,41,1,1,0,
664895,PM-0200,JN-1900,DM,0,0,0,0,
664896,PM-0200,ES-0200,SM,8,1,1,0,
664897,PM-0200,JN-1900,SL,4,1,1,0,
664898,PM-0200,RH-2350,SM,5,1,1,0,
664899,PM-0200,RH-2350,SR,0,0,0,0,MS-2400
664900,PM-0200,OD-0100,SM,0,0,0,0,
664905,PM-0200,ES-0200,DR,0,0,0,0,
664908,PM-0200,DT-0900,SL,12,1,1,0,
664911,PM-0200,DT-0900,SL,0,0,0,0,
664916,DC-0725,MC-2900,SR,0,0,0,0,
664918,PM-0200,DT-0900,DM,16,1,1,0,
664919,PM-0200,ES-0200,DM,22,1,1,0,
664921,PM-0200,ES-0200,SR,8,1,0,0,
664922,PM-0200,BF-0950,SL,5,1,0,0,
664925,DC-0725,MC-2900,DL,0,0,0,0,
664927,DC-0725,MR-0970,DM,19,1,1,0,
664929,DC-0725,MR-0500,DR,0,0,0,0,
664930,DC-0725,MC-2900,SL,0,0,0,0,CH-1500
664932,PM-0200,DT-0900,SR,17,1,1,0,
664934,PM-0200,DT-0900,SL,2,1,0,0,
664935,PM-0200,ES-0200,DM,0,0,0,0,DA-0950
664936,PM-0200,DT-0900,DR,0,0,0,0,
664937,DC-0725,MR-0500,SM,13,1,1,0,
664938,DC-0725,MC-2900,SR,7,1,1,0,
664941,DC-0725,RH-1600,SM,9,1,0,0,
664944,PM-0200,OD-0100,SM,0,0,0,0,TC-0385
664950,PM-0200,CA-0750,SL,8,1,0,0,
664952,DC-0725,AC-2350,SL,7,1,1,0,
664954,DC-0725,RH-1600,SM,5,1,1,0,
664955,DC-0725,DP-1100,SL,3,1,0,0,
664956,DC-0725,AH-3600,DR,0,0,0,0,KW-0850
664957,DC-0725,MC-2900,DR,21,1,1,0,
664960,DC-0725,SR-0750,SM,0,0,0,0,
664963,DC-0725,RH-1600,SM,0,0,0,0,
664964,DC-0725,MR-0970,SM,4,1,0,0,
664965,DC-0725,RH-1600,SM,0,0,0,0,AS-2400
664968,DC-0725,AC-2350,SL,6,1,1,0,
664969,DC-0725,MR-0500,SL,7,1,1,0,
664970,DC-0725,MC-2900,DR,0,0,0,0,
664971,DC-0725,MC-2900,SR,1,1,0,0,
